Customer ID,Item ID,Qty,Stocking U/M,Amount,period
NK,FG - CC - Mini X24,59.0,Pack,56050.0,Oct-24
NK,FG - CC - Mini X36,32.0,Pack,45600.0,Oct-24
NK,FG - CC - Mini X48,12.0,Pack,22800.0,Oct-24
NK,FG - CC - Mini X72,45.0,Pack,128250.0,Oct-24
NK,FG/N - PP BIG,31.0,Bag,387500.0,Oct-24
NK,FG/N - PP SMALL,55.0,Bag,687500.0,Oct-24
OS,FG - CC - Big SC,400.0,Pack,760000.0,Oct-24
OS,FG - CC - Medium X24,1490.0,,2831000.0,Oct-24
OS,FG - CC - Mini X72,800.0,Pack,2280000.0,Oct-24
OYV,FG - CC - Big SC,600.0,Pack,1140000.0,Oct-24
OYV,FG - CC - Medium X24,1200.0,,2280000.0,Oct-24
OYV,FG - CC - Medium X48,600.0,,2280000.0,Oct-24
OYV,FG - CC - Mini X36,580.0,Pack,826500.0,Oct-24
OYV,FG - CC - Mini X72,700.0,Pack,1995000.0,Oct-24
PA,FG - CC - Big SC,300.0,Pack,570000.0,Oct-24
PA,FG - CC - Medium X24,630.0,,1197000.0,Oct-24
PA,FG - CC - Medium X48,500.0,,1900000.0,Oct-24
PA,FG - CC - Mini X24,200.0,Pack,190000.0,Oct-24
PA,FG - CC - Mini X48,865.0,Pack,1643500.0,Oct-24
RM,BB BIG - X24,3350.0,,6097000.0,Oct-24
RM,FG - CC - Big SC,5.0,Pack,9500.0,Oct-24
RM,FG - CC - Medium X24,166.0,,315400.0,Oct-24
RM,FG - CC - Medium X48,200.0,,760000.0,Oct-24
RM,FG - CC - Mini X24,80.0,Pack,76000.0,Oct-24
RM,FG - CC - Mini X36,107.0,Pack,152475.0,Oct-24
RM,FG - CC - Mini X48,67.0,Pack,127300.0,Oct-24
RM,FG - CC - Mini X72,81.0,Pack,230850.0,Oct-24
RM,FG/N - PP BIG,658.0,Bag,8225000.0,Oct-24
RM,FG/N - PP SMALL,163.0,Bag,2037500.0,Oct-24
SEF,FG - CC - Big SC,300.0,Pack,570000.0,Oct-24
SEF,FG - CC - Medium X24,1200.0,,2280000.0,Oct-24
SEF,FG - CC - Mini X72,1000.0,Pack,2850000.0,Oct-24
TI,FG - CC - Big SC,600.0,Pack,1140000.0,Oct-24
TI,FG - CC - Medium X24,980.0,,1862000.0,Oct-24
TI,FG - CC - Medium X48,700.0,,2660000.0,Oct-24
TI,FG - CC - Mini X24,800.0,Pack,760000.0,Oct-24
TI,FG - CC - Mini X48,1095.0,Pack,2080500.0,Oct-24
UDE,FG - CC - Big SC,230.0,Pack,437000.0,Oct-24
UDE,FG - CC - Medium X24,800.0,,1520000.0,Oct-24
UDE,FG - CC - Medium X48,300.0,,1140000.0,Oct-24
UDE,FG - CC - Mini X72,845.0,Pack,2408250.0,Oct-24
YV,FG - CC - Big SC,300.0,Pack,570000.0,Oct-24
YV,FG - CC - Medium X24,2500.0,,4750000.0,Oct-24
YV,FG - CC - Mini X72,1350.0,Pack,3847500.0,Oct-24
ZEL,FG - CC - Big SC,400.0,Pack,760000.0,Oct-24
ZEL,FG - CC - Medium X24,1255.0,,2384500.0,Oct-24
ZEL,FG - CC - Mini X72,1000.0,Pack,2850000.0,Oct-24
ZIN,BB BIG - X24,772.0,,1405040.0,Oct-24
ZIN,FG - CC - Big SC,5.0,Pack,9500.0,Oct-24
ZIN,FG - CC - Medium X24,23.0,,43700.0,Oct-24
ZIN,FG - CC - Medium X48,20.0,,76000.0,Oct-24
ZIN,FG - CC - Mini X36,24.0,Pack,34200.0,Oct-24
ZIN,FG - CC - Mini X72,14.0,Pack,39900.0,Oct-24
ZIN,FG/N - PP BIG,100.0,Bag,1250000.0,Oct-24
ZIN,FG/N - PP SMALL,91.0,Bag,1137500.0,Oct-24
Report Totals,,159585.3,,460879735.0,Oct-24
Advert,FG - CC - Big SC,90.0,Pack,180000.0,Sep-24
Advert,FG - CC - Medium X48,324.0,,1269200.0,Sep-24
Advert,FG - CC - Mini X24,20.0,Pack,20000.0,Sep-24
Advert,FG - CC - Mini X48,728.0,Pack,1456000.0,Sep-24
AKO,FG - CC - Big SC X48,200.0,Pack,760000.0,Sep-24
AKO,FG - CC - Medium X48,800.0,,3040000.0,Sep-24
AKO,FG - CC - Mini X48,825.0,Pack,1567500.0,Sep-24
ALE,FG - CC - Big SC,400.0,Pack,760000.0,Sep-24
ALE,FG - CC - Medium X24,200.0,,380000.0,Sep-24
ALE,FG - CC - Medium X48,600.0,,2280000.0,Sep-24
ALE,FG - CC - Mini X24,500.0,Pack,475000.0,Sep-24
ALE,FG - CC - Mini X48,950.0,Pack,1805000.0,Sep-24
AO,BB BIG - X24,2902.0,,5303620.0,Sep-24
AO,FG - CC - Big SC,233.0,Pack,442700.0,Sep-24
AO,FG - CC - Big SC X48,50.0,Pack,190000.0,Sep-24
AO,FG - CC - Medium X48,1670.0,,6346000.0,Sep-24
AO,FG - CC - Mini X24,300.0,Pack,285000.0,Sep-24
AO,FG - CC - Mini X48,1835.0,Pack,3486500.0,Sep-24
AO,FG/N - PP BIG,214.0,Bag,2675000.0,Sep-24
AO,FG/N - PP SMALL,141.0,Bag,1762500.0,Sep-24
AS,BB BIG - X24,1160.0,,2118400.0,Sep-24
AS,FG - CC - Medium X48,1.0,,3800.0,Sep-24
AS,FG - CC - Mini X48,21.0,Pack,39900.0,Sep-24
AS,FG/N - PP BIG,85.0,Bag,1062500.0,Sep-24
AS,FG/N - PP SMALL,5.0,Bag,62500.0,Sep-24
AYS,FG - CC - Big SC,150.0,Pack,285000.0,Sep-24
AYS,FG - CC - Medium X48,750.0,,2850000.0,Sep-24
AYS,FG - CC - Mini X24,400.0,Pack,380000.0,Sep-24
AYS,FG - CC - Mini X48,1150.0,Pack,2185000.0,Sep-24
DAM,BB BIG - X24,14.5,,29000.0,Sep-24
DE,BB BIG - X24,1450.0,,2650300.0,Sep-24
DE,BB SMALL - X48,65.0,,119600.0,Sep-24
DE,FG - CC - Big SC,24.0,Pack,45600.0,Sep-24
DE,FG - CC - Medium X48,76.0,,288800.0,Sep-24
DE,FG - CC - Mini X24,66.0,Pack,62700.0,Sep-24
DE,FG - CC - Mini X48,126.0,Pack,239400.0,Sep-24
DE,FG/N - PP BIG,15.0,Bag,187500.0,Sep-24
DT,FG - CC - Big SC,400.0,Pack,760000.0,Sep-24
DT,FG - CC - Medium X24,400.0,,760000.0,Sep-24
DT,FG - CC - Medium X48,500.0,,1900000.0,Sep-24
DT,FG - CC - Mini X48,1100.0,Pack,2090000.0,Sep-24
DV,BB BIG - X24,3070.0,,5614400.0,Sep-24
DV,FG - CC - Big SC,55.0,Pack,104500.0,Sep-24
DV,FG - CC - Medium X48,1219.0,,4632200.0,Sep-24
DV,FG - CC - Mini X24,100.0,Pack,95000.0,Sep-24
DV,FG - CC - Mini X48,542.0,Pack,1029800.0,Sep-24
DV,FG/N - PP BIG,50.0,Bag,625000.0,Sep-24
DV,FG/N - PP SMALL,70.0,Bag,875000.0,Sep-24
Edith,BB BIG - X24,2745.0,,5016300.0,Sep-24
Edith,BB SMALL - X48,400.0,,736000.0,Sep-24
Edith,FG - CC - Big SC,2.0,Pack,3800.0,Sep-24
Edith,FG - CC - Medium X48,55.0,,209000.0,Sep-24
Edith,FG - CC - Mini X48,64.0,Pack,121600.0,Sep-24
Edith,FG/N - PP BIG,537.0,Bag,6712500.0,Sep-24
Edith,FG/N - PP SMALL,28.0,Bag,350000.0,Sep-24
EJ,FG - CC - Big SC X48,250.0,Pack,950000.0,Sep-24
EJ,FG - CC - Medium X48,650.0,,2470000.0,Sep-24
EJ,FG - CC - Mini X48,1175.0,Pack,2232500.0,Sep-24
EM,BB BIG - X24,1041.0,,1902920.0,Sep-24
EM,FG - CC - Big SC,70.0,Pack,133000.0,Sep-24
EM,FG - CC - Medium X48,226.0,,858800.0,Sep-24
EM,FG - CC - Mini X24,59.0,Pack,56050.0,Sep-24
EM,FG - CC - Mini X48,245.0,Pack,465500.0,Sep-24
EM,FG/N - PP BIG,82.0,Bag,1025000.0,Sep-24
EM,FG/N - PP SMALL,75.0,Bag,937500.0,Sep-24
ENE,BB BIG - X24,2150.0,,3931000.0,Sep-24
ENE,FG - CC - Medium X48,54.0,,205200.0,Sep-24
ENE,FG - CC - Mini X48,55.0,Pack,104500.0,Sep-24
ENE,FG/N - PP BIG,381.0,Bag,4762500.0,Sep-24
EU,BB BIG - X24,2885.0,,5274700.0,Sep-24
EU,FG - CC - Big SC,137.0,Pack,260300.0,Sep-24
EU,FG - CC - Medium X48,351.0,,1333800.0,Sep-24
EU,FG - CC - Mini X24,38.0,Pack,36100.0,Sep-24
EU,FG - CC - Mini X48,470.0,Pack,893000.0,Sep-24
EU,FG/N - PP BIG,217.0,Bag,2712500.0,Sep-24
EU,FG/N - PP SMALL,213.0,Bag,2662500.0,Sep-24
FB,FG - CC - Big SC,300.0,Pack,570000.0,Sep-24
FB,FG - CC - Medium X24,100.0,,190000.0,Sep-24
FB,FG - CC - Medium X48,600.0,,2280000.0,Sep-24
FB,FG - CC - Mini X24,800.0,Pack,760000.0,Sep-24
FB,FG - CC - Mini X48,1000.0,Pack,1900000.0,Sep-24
General sale,BB BIG - X24,829.37,,1658600.0,Sep-24
General sale,FG - CC - Big SC,12.0,Pack,25200.0,Sep-24
General sale,FG - CC - Medium X48,18.0,,72000.0,Sep-24
General sale,FG - CC - Mini X48,97.0,Pack,203700.0,Sep-24
General sale,FG/N - PP BIG,56.32,Bag,774250.0,Sep-24
General sale,FG/N - PP SMALL,30.93,Bag,425250.0,Sep-24
GO,BB BIG - X24,1894.0,,3464100.0,Sep-24
GO,FG - CC - Big SC,50.0,Pack,95000.0,Sep-24
GO,FG - CC - Medium X48,157.0,,596600.0,Sep-24
GO,FG - CC - Mini X24,42.0,Pack,39900.0,Sep-24
GO,FG - CC - Mini X48,186.0,Pack,353400.0,Sep-24
GO,FG/N - PP BIG,39.0,Bag,487500.0,Sep-24
GO,FG/N - PP SMALL,40.0,Bag,500000.0,Sep-24
HCG,FG - CC - Big SC,500.0,Pack,950000.0,Sep-24
HCG,FG - CC - Medium X48,2220.0,,8436000.0,Sep-24
HCG,FG - CC - Mini X24,1200.0,Pack,1140000.0,Sep-24
HCG,FG - CC - Mini X48,3445.0,Pack,6545500.0,Sep-24
HON,BB BIG - X24,5694.0,,10404080.0,Sep-24
HON,FG - CC - Big SC,10.0,Pack,19000.0,Sep-24
HON,FG - CC - Medium X48,172.0,,653600.0,Sep-24
HON,FG - CC - Mini X48,192.0,Pack,364800.0,Sep-24
HON,FG/N - PP BIG,1904.0,Bag,23800000.0,Sep-24
HON,FG/N - PP SMALL,1160.0,Bag,14500000.0,Sep-24
IAC,FG - CC - Big SC X48,200.0,Pack,760000.0,Sep-24
IAC,FG - CC - Medium X48,1100.0,,4180000.0,Sep-24
IAC,FG - CC - Mini X48,1885.0,Pack,3581500.0,Sep-24
IAZ,BB BIG - X24,855.0,,1562060.0,Sep-24
IAZ,FG - CC - Medium X48,6.0,,22800.0,Sep-24
IAZ,FG - CC - Mini X48,15.0,Pack,28500.0,Sep-24
IAZ,FG/N - PP BIG,57.0,Bag,712500.0,Sep-24
IAZ,FG/N - PP SMALL,53.0,Bag,662500.0,Sep-24
IO,BB BIG - X24,1270.0,,2323400.0,Sep-24
IO,FG - CC - Big SC,31.0,Pack,58900.0,Sep-24
IO,FG - CC - Medium X48,133.0,,505400.0,Sep-24
IO,FG - CC - Mini X24,90.0,Pack,85500.0,Sep-24
IO,FG - CC - Mini X48,71.0,Pack,134900.0,Sep-24
IO,FG/N - PP BIG,74.0,Bag,925000.0,Sep-24
IO,FG/N - PP SMALL,226.0,Bag,2825000.0,Sep-24
IR,BB BIG - X24,871.0,,1592960.0,Sep-24
IR,FG - CC - Big SC,22.0,Pack,41800.0,Sep-24
IR,FG - CC - Medium X48,193.0,,733400.0,Sep-24
IR,FG - CC - Mini X24,58.0,Pack,55100.0,Sep-24
IR,FG - CC - Mini X48,226.0,Pack,429400.0,Sep-24
IR,FG/N - PP BIG,49.0,Bag,612500.0,Sep-24
IR,FG/N - PP SMALL,39.0,Bag,487500.0,Sep-24
IS,FG - CC - Big SC,500.0,Pack,950000.0,Sep-24
IS,FG - CC - Big SC X48,200.0,Pack,760000.0,Sep-24
IS,FG - CC - Medium X24,540.0,,1026000.0,Sep-24
IS,FG - CC - Medium X48,3400.0,,12920000.0,Sep-24
IS,FG - CC - Mini X24,1300.0,Pack,1235000.0,Sep-24
IS,FG - CC - Mini X48,5560.0,Pack,10564000.0,Sep-24
IY,BB BIG - X24,2149.0,,3930060.0,Sep-24
IY,FG - CC - Big SC,70.0,Pack,133000.0,Sep-24
IY,FG - CC - Medium X48,279.0,,1060200.0,Sep-24
IY,FG - CC - Mini X24,50.0,Pack,47500.0,Sep-24
IY,FG - CC - Mini X48,291.0,Pack,552900.0,Sep-24
IY,FG/N - PP BIG,124.0,Bag,1550000.0,Sep-24
IY,FG/N - PP SMALL,17.0,Bag,212500.0,Sep-24
JO,FG - CC - Big SC,170.0,Pack,323000.0,Sep-24
JO,FG - CC - Medium X48,745.0,,2831000.0,Sep-24
JO,FG - CC - Mini X24,140.0,Pack,133000.0,Sep-24
JO,FG - CC - Mini X48,720.0,Pack,1368000.0,Sep-24
JT,BB BIG - X24,2747.0,,5024840.0,Sep-24
JT,FG - CC - Big SC,30.0,Pack,57000.0,Sep-24
JT,FG - CC - Medium X48,548.0,,2082400.0,Sep-24
JT,FG - CC - Mini X24,230.0,Pack,218500.0,Sep-24
JT,FG - CC - Mini X48,254.0,Pack,482600.0,Sep-24
JT,FG/N - PP SMALL,39.0,Bag,487500.0,Sep-24
KCO,BB BIG - X24,338.0,,618400.0,Sep-24
KCO,BB SMALL - X48,33.0,,60720.0,Sep-24
KCO,FG - CC - Big SC,28.0,Pack,53200.0,Sep-24
KCO,FG - CC - Medium X48,64.0,,243200.0,Sep-24
KCO,FG - CC - Mini X24,10.0,Pack,9500.0,Sep-24
KCO,FG - CC - Mini X48,59.0,Pack,112100.0,Sep-24
KCO,FG/N - PP BIG,121.0,Bag,1512500.0,Sep-24
KCO,FG/N - PP SMALL,34.0,Bag,425000.0,Sep-24
KEN,FG - CC - Big SC,400.0,Pack,760000.0,Sep-24
KEN,FG - CC - Medium X24,785.0,,1491500.0,Sep-24
KEN,FG - CC - Medium X48,300.0,,1140000.0,Sep-24
KEN,FG - CC - Mini X48,1185.0,Pack,2251500.0,Sep-24
KIA,FG - CC - Medium X48,850.0,,3230000.0,Sep-24
KIA,FG - CC - Mini X48,1300.0,Pack,2470000.0,Sep-24
LEK,BB BIG - X24,863.0,,1575320.0,Sep-24
LEK,FG - CC - Big SC,53.0,Pack,100700.0,Sep-24
LEK,FG - CC - Medium X48,180.0,,684000.0,Sep-24
LEK,FG - CC - Mini X24,85.0,Pack,80750.0,Sep-24
LEK,FG - CC - Mini X48,178.0,Pack,338200.0,Sep-24
LEK,FG/N - PP BIG,23.0,Bag,287500.0,Sep-24
LEK,FG/N - PP SMALL,9.0,Bag,112500.0,Sep-24
M.A,BB BIG - X24,260.0,,476000.0,Sep-24
M.A,FG - CC - Big SC,10.0,Pack,19000.0,Sep-24
M.A,FG - CC - Medium X48,57.0,,216600.0,Sep-24
M.A,FG - CC - Mini X48,65.0,Pack,123500.0,Sep-24
M.A,FG/N - PP BIG,26.0,Bag,325000.0,Sep-24
M.A,FG/N - PP SMALL,99.0,Bag,1237500.0,Sep-24
M.O,BB BIG - X24,2186.0,,3997440.0,Sep-24
M.O,FG - CC - Big SC,7.0,Pack,13300.0,Sep-24
M.O,FG - CC - Medium X48,56.0,,212800.0,Sep-24
M.O,FG - CC - Mini X24,28.0,Pack,26600.0,Sep-24
M.O,FG - CC - Mini X48,56.0,Pack,106400.0,Sep-24
M.O,FG/N - PP BIG,37.0,Bag,462500.0,Sep-24
M.O,FG/N - PP SMALL,16.0,Bag,200000.0,Sep-24
MA,BB BIG - X24,4028.0,,7359860.0,Sep-24
MA,FG - CC - Big SC,74.0,Pack,140600.0,Sep-24
MA,FG - CC - Medium X48,422.0,,1603600.0,Sep-24
MA,FG - CC - Mini X24,20.0,Pack,19000.0,Sep-24
MA,FG - CC - Mini X48,576.0,Pack,1094400.0,Sep-24
MA,FG/N - PP BIG,300.0,Bag,3750000.0,Sep-24
MA,FG/N - PP SMALL,188.0,Bag,2350000.0,Sep-24
MAB,BB BIG - X24,1080.0,,1973800.0,Sep-24
MAB,FG - CC - Big SC,105.0,Pack,199500.0,Sep-24
MAB,FG - CC - Medium X48,589.0,,2238200.0,Sep-24
MAB,FG - CC - Mini X24,255.0,Pack,242250.0,Sep-24
MAB,FG - CC - Mini X48,503.0,Pack,955700.0,Sep-24
MAB,FG/N - PP BIG,461.0,Bag,5762500.0,Sep-24
MAB,FG/N - PP SMALL,637.0,Bag,7962500.0,Sep-24
MAE,BB BIG - X24,3395.0,,6207900.0,Sep-24
MAE,FG - CC - Big SC,7.0,Pack,13300.0,Sep-24
MAE,FG - CC - Medium X48,78.0,,296400.0,Sep-24
MAE,FG - CC - Mini X24,60.0,Pack,57000.0,Sep-24
MAE,FG - CC - Mini X48,68.0,Pack,129200.0,Sep-24
MAE,FG/N - PP BIG,841.0,Bag,10512500.0,Sep-24
MAE,FG/N - PP SMALL,334.0,Bag,4175000.0,Sep-24
MAMA,BB BIG - X24,3320.0,,6068800.0,Sep-24
MAMA,FG - CC - Big SC,70.0,Pack,133000.0,Sep-24
MAMA,FG - CC - Medium X48,645.0,,2451000.0,Sep-24
MAMA,FG - CC - Mini X24,150.0,Pack,142500.0,Sep-24
MAMA,FG - CC - Mini X48,967.0,Pack,1837300.0,Sep-24
MAMA,FG/N - PP BIG,16.0,Bag,200000.0,Sep-24
MAMA,FG/N - PP SMALL,40.0,Bag,500000.0,Sep-24
MAMA D,BB BIG - X24,970.0,,1775600.0,Sep-24
MAMA D,BB SMALL - X48,200.0,,368000.0,Sep-24
MAMA D,FG - CC - Medium X48,22.0,,83600.0,Sep-24
MAMA D,FG - CC - Mini X24,33.0,Pack,31350.0,Sep-24
MAMA D,FG - CC - Mini X48,8.0,Pack,15200.0,Sep-24
MAMA D,FG/N - PP BIG,214.0,Bag,2675000.0,Sep-24
MAMA D,FG/N - PP SMALL,65.0,Bag,812500.0,Sep-24
MAO,BB BIG - X24,1145.0,,2094000.0,Sep-24
MAO,FG/N - PP BIG,235.0,Bag,2937500.0,Sep-24
MAO,FG/N - PP SMALL,73.0,Bag,912500.0,Sep-24
MDV,FG - CC - Big SC,400.0,Pack,760000.0,Sep-24
MDV,FG - CC - Medium X48,700.0,,2660000.0,Sep-24
MDV,FG - CC - Mini X24,200.0,Pack,190000.0,Sep-24
MDV,FG - CC - Mini X48,1000.0,Pack,1900000.0,Sep-24
MP,BB BIG - X24,1380.0,,2522600.0,Sep-24
MP,FG - CC - Medium X48,42.0,,159600.0,Sep-24
MP,FG - CC - Mini X24,1.0,Pack,950.0,Sep-24
MP,FG - CC - Mini X48,68.0,Pack,129200.0,Sep-24
MP,FG/N - PP BIG,228.0,Bag,2850000.0,Sep-24
MP,FG/N - PP SMALL,28.0,Bag,243400.0,Sep-24
Mrs Madueke,BB BIG - X24,544.0,,994080.0,Sep-24
Mrs Madueke,FG - CC - Big SC,57.0,Pack,108300.0,Sep-24
Mrs Madueke,FG - CC - Medium X48,205.0,,779000.0,Sep-24
Mrs Madueke,FG - CC - Mini X24,69.0,Pack,65550.0,Sep-24
Mrs Madueke,FG - CC - Mini X48,214.0,Pack,406600.0,Sep-24
MV,FG - CC - Big SC,310.0,Pack,589000.0,Sep-24
MV,FG - CC - Big SC X48,45.0,Pack,171000.0,Sep-24
MV,FG - CC - Medium X24,600.0,,1140000.0,Sep-24
MV,FG - CC - Medium X48,1200.0,,4560000.0,Sep-24
MV,FG - CC - Mini X24,300.0,Pack,285000.0,Sep-24
MV,FG - CC - Mini X48,2450.0,Pack,4655000.0,Sep-24
MW,BB BIG - X24,5408.0,,9887560.0,Sep-24
MW,FG - CC - Big SC,19.0,Pack,36100.0,Sep-24
MW,FG - CC - Medium X48,119.0,,452200.0,Sep-24
MW,FG - CC - Mini X48,178.0,Pack,338200.0,Sep-24
MW,FG/N - PP BIG,788.0,Bag,9850000.0,Sep-24
MW,FG/N - PP SMALL,72.0,Bag,900000.0,Sep-24
NBV,FG - CC - Big SC,150.0,Pack,285000.0,Sep-24
NBV,FG - CC - Big SC X48,200.0,Pack,760000.0,Sep-24
NBV,FG - CC - Medium X48,1375.0,,5225000.0,Sep-24
NBV,FG - CC - Mini X24,400.0,Pack,380000.0,Sep-24
NBV,FG - CC - Mini X48,2350.0,Pack,4465000.0,Sep-24
NK,BB BIG - X24,2543.0,,4648620.0,Sep-24
NK,FG - CC - Big SC,41.0,Pack,77900.0,Sep-24
NK,FG - CC - Medium X48,148.0,,562400.0,Sep-24
NK,FG - CC - Mini X24,20.0,Pack,19000.0,Sep-24
NK,FG - CC - Mini X48,179.0,Pack,340100.0,Sep-24
NK,FG/N - PP BIG,38.0,Bag,475000.0,Sep-24
NK,FG/N - PP SMALL,54.0,Bag,675000.0,Sep-24
OYV,FG - CC - Big SC X48,350.0,Pack,1330000.0,Sep-24
OYV,FG - CC - Medium X48,1000.0,,3800000.0,Sep-24
OYV,FG - CC - Mini X48,1900.0,Pack,3610000.0,Sep-24
PA,FG - CC - Medium X48,750.0,,2850000.0,Sep-24
PA,FG - CC - Mini X48,1390.0,Pack,2641000.0,Sep-24
RM,BB BIG - X24,4681.0,,8559560.0,Sep-24
RM,FG - CC - Big SC,50.0,Pack,95000.0,Sep-24
RM,FG - CC - Medium X48,339.0,,1288200.0,Sep-24
RM,FG - CC - Mini X24,96.0,Pack,91200.0,Sep-24
RM,FG - CC - Mini X48,305.0,Pack,579500.0,Sep-24
RM,FG/N - PP BIG,754.0,Bag,9425000.0,Sep-24
RM,FG/N - PP SMALL,182.0,Bag,2275000.0,Sep-24
WEN,FG - CC - Big SC,400.0,Pack,760000.0,Sep-24
WEN,FG - CC - Medium X24,400.0,,760000.0,Sep-24
WEN,FG - CC - Medium X48,1100.0,,4180000.0,Sep-24
WEN,FG - CC - Mini X24,800.0,Pack,760000.0,Sep-24
WEN,FG - CC - Mini X48,1100.0,Pack,2090000.0,Sep-24
YV,FG - CC - Big SC,400.0,Pack,760000.0,Sep-24
YV,FG - CC - Medium X24,200.0,,380000.0,Sep-24
YV,FG - CC - Medium X48,600.0,,2280000.0,Sep-24
YV,FG - CC - Mini X48,1200.0,Pack,2280000.0,Sep-24
ZIN,BB BIG - X24,765.0,,1399780.0,Sep-24
ZIN,FG - CC - Big SC,10.0,Pack,19000.0,Sep-24
ZIN,FG - CC - Medium X48,29.0,,110200.0,Sep-24
ZIN,FG - CC - Mini X48,45.0,Pack,85500.0,Sep-24
ZIN,FG/N - PP BIG,95.0,Bag,1187500.0,Sep-24
ZIN,FG/N - PP SMALL,80.0,Bag,1000000.0,Sep-24
Report Totals,,166216.12,,487611680.0,Sep-24
ADV,FG - CC - Big SC,600.0,Pack,1140000.0,Aug-24
ADV,FG - CC - Medium X48,1300.0,,4820000.0,Aug-24
ADV,FG - CC - Mini X24,700.0,Pack,665000.0,Aug-24
ADV,FG - CC - Mini X48,2300.0,Pack,4370000.0,Aug-24
Advert,BB BIG - X24,917.0,,1690460.0,Aug-24
Advert,FG - CC - Big SC,184.0,Pack,367600.0,Aug-24
Advert,FG - CC - Medium X48,230.0,,878600.0,Aug-24
Advert,FG - CC - Mini X48,449.0,Pack,897600.0,Aug-24
Advert,FG/N - PP BIG,78.0,Bag,975000.0,Aug-24
Advert,FG/N - PP SMALL,56.0,Bag,700000.0,Aug-24
ALE,FG - CC - Medium X48,650.0,,2340000.0,Aug-24
ALE,FG - CC - Mini X24,800.0,Pack,760000.0,Aug-24
ALE,FG - CC - Mini X48,1370.0,Pack,2603000.0,Aug-24
AO,BB BIG - X24,2506.0,,4611040.0,Aug-24
AO,FG - CC - Big SC,693.0,Pack,1316700.0,Aug-24
AO,FG - CC - Medium X48,1285.0,,4686000.0,Aug-24
AO,FG - CC - Mini X24,1090.0,Pack,1035500.0,Aug-24
AO,FG - CC - Mini X48,2250.0,Pack,4275000.0,Aug-24
AO,FG/N - PP BIG,240.0,Bag,3000000.0,Aug-24
AO,FG/N - PP SMALL,165.0,Bag,2062500.0,Aug-24
AS,BB BIG - X24,1578.0,,2903520.0,Aug-24
AS,FG/N - PP BIG,123.0,Bag,1537500.0,Aug-24
AYS,FG - CC - Big SC,100.0,Pack,190000.0,Aug-24
AYS,FG - CC - Medium X24,200.0,,360000.0,Aug-24
AYS,FG - CC - Medium X48,550.0,,1980000.0,Aug-24
AYS,FG - CC - Mini X48,1600.0,Pack,3040000.0,Aug-24
DAM,BB BIG - X24,33.38,,66750.0,Aug-24
DAM,FG/N - PP BIG,1.64,Bag,22500.0,Aug-24
DAM,FG/N - PP SMALL,0.95,Bag,13000.0,Aug-24
DE,BB BIG - X24,1264.0,,2325760.0,Aug-24
DE,BB SMALL - X48,60.0,,110400.0,Aug-24
DE,FG - CC - Big SC,80.0,Pack,152000.0,Aug-24
DE,FG - CC - Medium X24,5.0,,9000.0,Aug-24
DE,FG - CC - Medium X48,93.0,,339800.0,Aug-24
DE,FG - CC - Mini X48,175.0,Pack,332500.0,Aug-24
DE,FG/N - PP BIG,11.0,Bag,137500.0,Aug-24
DT,FG - CC - Big SC,925.0,Pack,1757500.0,Aug-24
DT,FG - CC - Medium X48,1350.0,,5000000.0,Aug-24
DT,FG - CC - Mini X24,1000.0,Pack,950000.0,Aug-24
DT,FG - CC - Mini X48,1800.0,Pack,3420000.0,Aug-24
DV,BB BIG - X24,3670.0,,6752800.0,Aug-24
DV,FG - CC - Big SC,500.0,Pack,950000.0,Aug-24
DV,FG - CC - Medium X24,200.0,,360000.0,Aug-24
DV,FG - CC - Medium X48,975.0,,3560000.0,Aug-24
DV,FG - CC - Mini X24,550.0,Pack,522500.0,Aug-24
DV,FG - CC - Mini X48,1428.0,Pack,2713200.0,Aug-24
DV,FG/N - PP BIG,42.0,Bag,525000.0,Aug-24
DV,FG/N - PP SMALL,85.0,Bag,1062500.0,Aug-24
Edith,BB BIG - X24,3525.0,,6486000.0,Aug-24
Edith,FG - CC - Big SC,10.0,Pack,19000.0,Aug-24
Edith,FG - CC - Medium X48,67.0,,248600.0,Aug-24
Edith,FG - CC - Mini X24,54.0,Pack,51300.0,Aug-24
Edith,FG - CC - Mini X48,149.0,Pack,283100.0,Aug-24
Edith,FG/N - PP BIG,471.0,Bag,5887500.0,Aug-24
Edith,FG/N - PP SMALL,34.0,Bag,425000.0,Aug-24
EJ,FG - CC - Big SC,545.0,Pack,1035500.0,Aug-24
EJ,FG - CC - Medium X48,700.0,,2520000.0,Aug-24
EJ,FG - CC - Mini X24,200.0,Pack,190000.0,Aug-24
EJ,FG - CC - Mini X48,1000.0,Pack,1900000.0,Aug-24
EM,BB BIG - X24,1300.0,,2392000.0,Aug-24
EM,BB SMALL - X48,25.0,,46000.0,Aug-24
EM,FG - CC - Big SC,218.0,Pack,414200.0,Aug-24
EM,FG - CC - Medium X24,70.0,,126000.0,Aug-24
EM,FG - CC - Medium X48,195.0,,708200.0,Aug-24
EM,FG - CC - Mini X24,115.0,Pack,109250.0,Aug-24
EM,FG - CC - Mini X48,465.0,Pack,883500.0,Aug-24
EM,FG/N - PP BIG,89.0,Bag,1112500.0,Aug-24
EM,FG/N - PP SMALL,83.0,Bag,1037500.0,Aug-24
ENE,BB BIG - X24,2410.0,,4434400.0,Aug-24
ENE,FG - CC - Medium X24,20.0,,36000.0,Aug-24
ENE,FG - CC - Medium X48,80.0,,293000.0,Aug-24
